Plone Meeting,57,13,7,41,4,9,41,0.23,0,0,0.0,2.6,8776581120.0,5,4,2
Arcade Game PL Feature Model,61,18,2,47,8,9,80,0.08,0,33,0.08800000000000001,3.0,3299733576.0,9,0,2
Equipo 6 - Uniandes - MP,62,43,7,49,4,2,49,0.2096774194,0,0,0.0,4.2,18624.0,0,2,2
Toko,63,19,9,43,5,11,43,0.22222222219999999,0,0,1.0,2.35483871,6531840000.0,10,1,2
DATABASE_TOOLS,70,3,15,60,3,7,66,0.2857142857,5,1,2.5,4.470588235,9.84e+16,6,1,2
Video Player,71,23,6,53,5,5,53,0.1690140845,0,0,0.0,3.260869565,45006498800640.0,5,0,2
Reuso - UFRJ - Eclipse1,72,17,7,47,5,7,49,0.5555555556,2,0,1.0,2.4375,22552880544.0,0,7,2
Toko,72,20,9,49,5,14,49,0.19444444440000003,0,0,1.0,2.297297297,408240000000.0,13,1,2
J2EE web architecture,77,27,17,46,5,11,46,0.3506493506,0,0,0.0,2.0714285709999998,18139852800.0,4,7,2
Webmail,81,32,8,55,6,7,55,0.3580246914,0,0,0.0,2.636363636,449273018880.0,7,0,2
Billing,88,11,11,74,4,2,102,0.5113636364,0,28,0.6101694915,5.5625,3865470566400.0,1,1,2
xtext,137,41,13,102,7,0,102,0.6934306568999999,0,0,1.0,3.8857142860000002,1.31e+23,0,0,2
VMS,15,3,9,12,4,6,12,0.2,0,0,0.0,2.222222222,44.0,4,2,2
VR application,29,9,8,19,4,5,22,0.20689655170000001,2,1,1.0,2.2,3276.0,2,3,2
SWAMP Platform,29,18,9,20,4,3,20,0.1379310345,0,0,0.0,2.583333333,360.0,3,0,2
Gophone messaging,29,13,7,20,6,2,20,0.31034482760000004,0,0,1.0,2.727272727,9024.0,2,0,2
social network applications,31,8,9,22,4,4,27,0.3870967742,0,5,1.0,2.615384615,43200.0,4,0,2
Control Biometrico,35,14,9,23,5,6,27,0.2,1,3,0.75,2.222222222,23040.0,5,1,2
Agent Illustration System,37,20,10,26,3,2,26,0.2162162162,0,0,0.0,2.923076923,57600.0,2,0,2
mac,39,1,10,28,8,5,28,0.5641025640999999,0,0,0.5,2.6875,7302400.0,0,5,2
ebay,40,13,14,30,5,8,32,0.05,1,1,1.0,2.611111111,2103120.0,6,2,2
Tree Stem Deformation Simulator,43,13,9,28,5,10,33,0.04651162791,0,5,0.6,2.08,1202985.0,10,0,2
MobiCent,45,10,6,32,5,6,32,0.3333333333,0,0,0.0,2.631578947,157437000.0,4,2,2
Plone Meeting,57,13,7,41,4,9,41,0.2280701754,0,0,0.0,2.6,8776581120.0,5,4,2
