MiniRPG,moderate,moderate,moderate,low,moderate,low,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
MiniTV,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
Mobile Media,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,low,low,moderate,moderate,2
Mobile Media,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media Adriano Lages,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media until relase 7,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media v3,low,moderate,moderate,low,moderate,low,low,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Mobile media v4,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Mobile media v5,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Mobile media v6,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media v7,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Media v8,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Mobile Phone,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
Mobile Phone Software,low,low,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,low,moderate,moderate,2
Mobile Tourist Planner,low,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
MobileMedia_BrunoMartins,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
MobileMedia_Conejero,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
MobilePhone,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
MobiLine,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,low,moderate,moderate,moderate,2
modelo mobilemedia,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,low,moderate,moderate,2
Monitor Engine,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,low,moderate,high,2
Monitor_Engine_System,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,moderate,moderate,moderate,2
Movie System,moderate,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,2
MoviesApp PL,moderate,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,2
Multiplicador de n matrices,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
MyHolidays,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Navigation Protocol,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
NCV_Simulation,moderate,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,2
NOVASOFT,moderate,veryHigh,moderate,high,low,low,high,low,moderate,moderate,moderate,veryHigh,veryLow,moderate,moderate,2
NovoSiga,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
Observatorio,low,moderate,moderate,veryLow,high,moderate,veryLow,moderate,moderate,moderate,moderate,veryLow,low,moderate,moderate,2
Online Bookstore,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
Online Shop Feature Model,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
OnlineExamPL,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,low,moderate,moderate,2
Pip,moderate,moderate,moderate,moderate,low,low,moderate,low,moderate,moderate,moderate,veryHigh,veryLow,moderate,moderate,2
portafolioContreras,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Pricing,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,high,moderate,2
prueba,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
pruebapalabras,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,2
Reference Management Softwares Feature Model,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,high,moderate,moderate,moderate,moderate,2
Reservation,moderate,veryLow,veryLow,moderate,high,moderate,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Respaldo de base de datos (Poda),moderate,high,moderate,moderate,moderate,low,moderate,low,moderate,moderate,moderate,high,low,moderate,moderate,2
RST Game,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Sastm,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,veryHigh,moderate,moderate,moderate,high,moderate,2
SHIFT QAs,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,low,moderate,moderate,moderate,2
Siga,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
SIGA-lctf-fta,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Simaldores de Engenharia de Software,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Simple Drawing Tools,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Simple e-shop,low,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
SimulesSPLBruno,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Sisgeo,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
SPL-Doctor Chat,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,2
Stack PL,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
StoreFrontSystem,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Student Attendance System,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,moderate,moderate,moderate,2
SWAMP Platform,moderate,high,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Tata Cars,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Telecommunication System,moderate,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,high,veryLow,moderate,moderate,moderate,2
Text Editor,moderate,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,high,moderate,low,moderate,moderate,2
TreeStemDeformationMeshingTool,moderate,moderate,moderate,moderate,moderate,high,moderate,low,moderate,high,high,low,moderate,veryHigh,moderate,2
TV Smart,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,2
TW SPL Hard Choices,moderate,moderate,moderate,moderate,low,low,moderate,moderate,moderate,moderate,moderate,high,low,moderate,moderate,2
Ubuntu,low,moderate,moderate,low,moderate,moderate,low,moderate,moderate,moderate,high,low,low,moderate,moderate,2
UPL,low,moderate,moderate,low,high,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
UPT TAM,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,2
Urna eletronica,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,2
Video On Demand FM,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,2
Visual Data Graph,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
VMS,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Voice Recording System,moderate,moderate,veryLow,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
Weather Station,low,low,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,high,low,moderate,moderate,moderate,2
Web Content Delivery,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,moderate,moderate,2
Webshop_SPLE2014_Chalmers,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,moderate,high,moderate,low,moderate,moderate,2
WindFarm,moderate,moderate,moderate,moderate,moderate,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,moderate,moderate,2
