Documentation_Generation,44,7,3,32,6,9,43,0.07,1,10,0.75,2.48,55681560.0,5,4,1
Thread,44,11,1,26,13,7,26,0.34,0,0,0.0,2.0,80658.0,0,7,1
Java EE 6 - Camilo Fierro,45,0,11,33,5,11,33,0.24,0,0,0.67,2.39,1046937600.0,7,4,1
Sistem Informasi Rumah Sakit MIK,45,3,8,34,5,12,34,0.07,0,0,0.0,2.43,6602803200.0,11,1,1
PGE-FeatureModel_V1,48,8,13,35,5,12,35,0.1,0,0,0.0,2.36,829543680.0,7,5,1
Toko,48,15,7,32,5,7,33,0.27,0,1,1.0,2.35,2970240.0,4,3,1
Toko,49,17,7,32,5,9,32,0.14,0,0,1.0,2.19,9031680.0,8,1,1
E-commerce system,53,44,7,35,8,4,35,0.06,0,0,0.0,2.55,18.0,1,3,1
SPL SimulES- PnP,53,14,3,35,6,11,35,0.23,0,0,0.0,2.17,97327104.0,3,8,1
MayaVariabilityModel,54,36,9,45,4,4,45,0.09,0,0,1.0,4.38,5544.0,2,2,1
e-banking-IN0980,55,3,9,41,5,11,44,0.15,3,0,0.6666666667,2.6,517027266560.0,9,2,1
Toko,56,18,9,37,5,10,37,0.2,0,0,1.0,2.24,232243200.0,9,1,1
e-commerce,56,5,11,42,5,12,47,0.13,1,4,0.8,2.58,824854609920.0,11,1,1
MayaModel,57,31,8,38,5,7,39,0.16,1,0,1.0,2.423076923,206976.0,4,3,1
FM ERP-SPL,57,28,6,37,6,6,39,0.25,0,2,1.0,2.384615385,1292544.0,6,0,1
Plone Meeting,57,13,7,41,4,9,41,0.23,0,0,0.0,2.6,8776581120.0,5,4,1
SPL SimulES- PnP,59,18,3,38,5,14,38,0.14,0,0,0.0,2.057142857,41140224.0,1,13,1
E-science application,61,1,3,43,8,16,46,0.11,1,2,1.0,2.235294118,471859220.0,5,11,1
Arcade Game PL Feature Model,61,18,2,47,8,9,80,0.08,0,33,0.08800000000000001,3.0,3299733576.0,9,0,1
E-science application,61,1,3,43,8,16,43,0.1147540984,0,0,0.0,2.235294118,754974740.0,5,11,1
Equipo 6 - Uniandes - MP,62,43,7,49,4,2,49,0.2096774194,0,0,0.0,4.2,18624.0,0,2,1
Toko,63,19,9,43,5,11,43,0.22222222219999999,0,0,1.0,2.35483871,6531840000.0,10,1,1
USECASE_Test,64,3,7,52,5,11,56,0.0625,3,1,1.0,3.217391304,2795520.0,3,8,1
ClassicShell,65,3,4,48,4,14,56,0.2461538462,8,0,1.0,2.516129032,359251200.0,0,14,1
bCMS system,66,33,2,44,6,8,44,0.1818181818,0,0,0.5,2.433333333,552960.0,2,6,1
DATABASE_TOOLS,70,3,15,60,3,7,66,0.2857142857,5,1,2.5,4.470588235,9.84e+16,6,1,1
Video Player,71,23,6,53,5,5,53,0.1690140845,0,0,0.0,3.260869565,45006498800640.0,5,0,1
Reuso - UFRJ - Eclipse1,72,17,7,47,5,7,49,0.5555555556,2,0,1.0,2.4375,22552880544.0,0,7,1
Toko,72,20,9,49,5,14,49,0.19444444440000003,0,0,1.0,2.297297297,408240000000.0,13,1,1
PhotoSahring,76,14,4,49,8,21,49,0.06578947368,0,0,0.0,2.0,5735478067200.0,16,5,1
J2EE web architecture,77,27,17,46,5,11,46,0.3506493506,0,0,0.0,2.0714285709999998,18139852800.0,4,7,1
Webmail,81,32,8,55,6,7,55,0.3580246914,0,0,0.0,2.636363636,449273018880.0,7,0,1
ModelTransformation,88,17,8,55,9,25,55,0.125,0,0,0.0,1.9310344830000001,16554170880000.0,14,11,1
UP estructural,97,16,2,65,13,24,66,0.2783505155,1,0,0.5,2.142857143,14808569610240.0,9,15,1
BankingSoftware,176,46,3,148,7,16,152,0.4375,4,0,0.25,4.340909091,5.26e+31,6,10,1
Electronic Shopping,290,75,2,194,12,40,209,0.2827586207,0,15,0.9047619048000001,2.4191176469999998,4.5200000000000005e+49,40,0,1
Smart Queue,13,4,6,9,5,6,9,0.1538461538,0,0,0.0,1.8,4.0,0,6,1
SmartPhone Device,17,4,7,12,3,4,17,0.1764705882,5,0,2.5,2.222222222,192.0,0,4,1
Hastane Randevu Sistemi,17,4,6,12,3,4,22,0.11764705880000001,8,2,16.0,2.222222222,216.0,1,3,1
FIRE-ALARM,19,4,2,10,6,7,16,0.0,6,0,1.0,1.5625,18.0,4,3,1
Bike Shop,21,3,5,15,5,5,27,0.09523809524,9,3,0.8181818181999999,2.272727273,70.0,1,4,1
sftcam,23,6,10,17,3,5,26,0.1739130435,9,0,1.2,2.454545455,198.0,0,5,1
SPLE robot assignment,23,7,5,14,5,7,20,0.0,3,3,0.42857142859999997,1.8125,120.0,2,5,1
Heroku,26,3,5,18,4,6,18,0.1538461538,0,0,0.0,2.214285714,1400.0,0,6,1
HelpSystem_2,26,9,7,18,3,6,21,0.0,0,3,0.5714285714,2.214285714,96.0,1,5,1
HDD Seagate,27,5,6,20,3,6,36,0.03703703704,16,0,0.4117647059,2.461538462,560.0,1,5,1
SlotsAndModules,28,5,2,18,4,7,36,0.14285714289999998,18,0,0.56,2.0,6.0,0,7,1
VR application,29,9,8,19,4,5,22,0.20689655170000001,2,1,1.0,2.2,3276.0,2,3,1
Automotive system - 705,31,8,5,20,6,8,31,0.09677419355,9,2,0.6666666667,2.0,1344.0,1,7,1
Bike Computer Family,32,13,5,22,5,6,28,0.125,6,0,1.0,2.3125,240.0,0,6,1
Robot Calibration,33,10,9,23,3,8,30,0.0,4,3,0.9090909091,2.222222222,648.0,1,7,1
Text To Speech App,34,5,7,24,5,8,26,0.11764705880000001,2,0,1.0,2.277777778,267840.0,3,5,1
AmazonEC2,35,2,3,24,6,9,29,0.14285714289999998,5,0,1.0,2.15,1758.0,0,9,1
Control Biometrico,35,14,9,23,5,6,27,0.2,1,3,0.75,2.222222222,23040.0,5,1,1
ebay,40,13,14,30,5,8,32,0.05,1,1,1.0,2.611111111,2103120.0,6,2,1
Tree Stem Deformation Simulator,43,13,9,28,5,10,33,0.04651162791,0,5,0.6,2.08,1202985.0,10,0,1
TrafficLight,44,12,10,31,5,10,39,0.0,3,5,0.7857142856999999,2.304347826,97200.0,2,8,1
Electronic Drum,52,15,5,36,5,11,36,0.019230769230000003,0,0,0.0,2.296296296,331776.0,0,11,1
Plone Meeting,57,13,7,41,4,9,41,0.2280701754,0,0,0.0,2.6,8776581120.0,5,4,1
